"sim_id","n","method","component","mu_true","estimate","lower","upper","covered","elapsed_seconds"
19,10000,"VI","mu_3",10,5.03189809907289,5.00919360093529,5.05460259721049,0,0.479000000000042
19,10000,"VI","mu_4",20,19.95731110959,19.9184802237698,19.9961419954101,0,0.479000000000042
190,10000,"Gibbs","mu_1",0,1.33521967934632,1.26199007197706,1.41192564717089,0,508.302
190,10000,"Gibbs","mu_2",5,8.56204019083737,8.48862732856742,8.63690647713601,0,508.302
190,10000,"Gibbs","mu_3",10,19.8862742229017,19.7650337758226,19.969437918398,0,508.302
190,10000,"Gibbs","mu_4",20,20.0243649744346,19.9408126651088,20.143335309048,1,508.302
190,10000,"VI","mu_1",0,-5.05381296606928e-16,-19.6,19.6,1,2.59399999999999
190,10000,"VI","mu_2",5,1.33547934994683,1.30328979847665,1.367668901417,0,2.59399999999999
190,10000,"VI","mu_3",10,8.56153776129222,8.52981950366773,8.59325601891671,0,2.59399999999999
190,10000,"VI","mu_4",20,19.9553648606713,19.915959529491,19.9947701918517,0,2.59399999999999
191,10000,"Gibbs","mu_1",0,-0.0231886618254987,-0.0630572605684096,0.0159990915845693,1,528.452
191,10000,"Gibbs","mu_2",5,4.98756570983096,4.94528551645734,5.0292249392276,1,528.452
191,10000,"Gibbs","mu_3",10,9.98389481587194,9.94242645211264,10.0240907996089,1,528.452
191,10000,"Gibbs","mu_4",20,20.010454629903,19.970927209845,20.0507102802004,1,528.452
191,10000,"VI","mu_1",0,-7.53958080749379e-07,-19.599998373118,19.5999968652018,1,0.468000000000075
191,10000,"VI","mu_2",5,-7.53958080749379e-07,-19.599998373118,19.5999968652018,1,0.468000000000075
191,10000,"VI","mu_3",10,4.90691057128391,4.88426518853954,4.92955595402828,0,0.468000000000075
191,10000,"VI","mu_4",20,19.9628071514117,19.9236759267664,20.0019383760569,1,0.468000000000075
192,10000,"Gibbs","mu_1",0,-0.0268862207588448,-0.0674546263153342,0.0143582982346607,1,529.043
192,10000,"Gibbs","mu_2",5,4.99260064567039,4.94986201724417,5.03378740060449,1,529.043
192,10000,"Gibbs","mu_3",10,10.0057841569577,9.96485965459134,10.0463162535406,1,529.043
192,10000,"Gibbs","mu_4",20,20.008065059017,19.9698374566389,20.0472567128262,1,529.043
192,10000,"VI","mu_1",0,-2.29832833119937e-05,-19.5999680064135,19.5999220398469,1,0.515999999999963
192,10000,"VI","mu_2",5,-2.29832833119937e-05,-19.5999680064135,19.5999220398469,1,0.515999999999963
192,10000,"VI","mu_3",10,5.00700233024426,4.98434690506159,5.02965775542693,0,0.515999999999963
192,10000,"VI","mu_4",20,19.9599499749658,19.9208704301013,19.9990295198304,0,0.515999999999963
193,10000,"Gibbs","mu_1",0,-0.0312535825087439,-0.0722619520669847,0.0092649975046026,1,526.933
193,10000,"Gibbs","mu_2",5,5.02891368911288,4.98804286954276,5.07149597243668,1,526.933
193,10000,"Gibbs","mu_3",10,9.99483179981786,9.95378161949492,10.0360600108915,1,526.933
193,10000,"Gibbs","mu_4",20,20.0042384362363,19.9650002897848,20.042898357563,1,526.933
193,10000,"VI","mu_1",0,-0.0313443504185414,-0.0704501531775168,0.0077614523404339,1,0.345000000000027
193,10000,"VI","mu_2",5,5.02937337462285,4.99054431039196,5.06820243885374,1,0.345000000000027
193,10000,"VI","mu_3",10,9.99491052760963,9.9551169833084,10.0347040719109,1,0.345000000000027
193,10000,"VI","mu_4",20,20.0039230641278,19.9648324430416,20.043013685214,1,0.345000000000027
194,10000,"Gibbs","mu_1",0,-0.0126992695871735,-0.0529886275840476,0.0281441382301852,1,529.364
194,10000,"Gibbs","mu_2",5,5.01997010620224,4.97903084236054,5.06158765624214,1,529.364
194,10000,"Gibbs","mu_3",10,9.98855028199614,9.94708000399209,10.0288032214375,1,529.364
194,10000,"Gibbs","mu_4",20,20.001577364976,19.9619176978888,20.0407139637656,1,529.364
194,10000,"VI","mu_1",0,-0.0129120359448577,-0.0521277894312461,0.0263037175415307,1,0.462999999999965
194,10000,"VI","mu_2",5,5.02055426451267,4.98180506741511,5.05930346161023,1,0.462999999999965
194,10000,"VI","mu_3",10,9.98873235056435,9.94921920094535,10.0282455001834,1,0.462999999999965
194,10000,"VI","mu_4",20,20.0017723350578,19.9624384463258,20.0411062237897,1,0.462999999999965
195,10000,"Gibbs","mu_1",0,0.0325193080722634,-0.00884059655616159,0.0745644248522694,1,529.053
195,10000,"Gibbs","mu_2",5,4.98359798144853,4.94277932967571,5.02481540605165,1,529.053
195,10000,"Gibbs","mu_3",10,10.022964050838,9.98285985164982,10.0626839223341,1,529.053
195,10000,"Gibbs","mu_4",20,20.0235030673866,19.9845099937282,20.0623508015148,1,529.053
195,10000,"VI","mu_1",0,-4.80728063626899e-15,-19.6,19.6,1,1.67899999999997
195,10000,"VI","mu_2",5,2.00529728429519,1.97514368244872,2.03545088614166,0,1.67899999999997
195,10000,"VI","mu_3",10,9.27366191460762,9.23920136609637,9.30812246311886,0,1.67899999999997
195,10000,"VI","mu_4",20,20.0235035617389,19.9846135250271,20.0623935984508,1,1.67899999999997
